text,selected_text,21-30,31-45,46-60,60-70,70-100,morning,noon,night
0.00014483341387535134,0.00022376642819554009,0,1,0,0,0,0,0,1
0.00010077206610021817,0.00010977038963179948,0,0,1,0,0,1,0,0
0.00012301879678011378,0.0001861204396859844,0,0,0,1,0,0,1,0
0.00012990951246174827,0.00019885199816025475,0,0,0,0,1,0,0,1
7.091046263048272e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
9.915026255174156e-05,0.00015256055915613417,1,0,0,0,0,0,1,0
8.784813052984075e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.0001536115121453643,0.00012112983158714005,0,0,1,0,0,1,0,0
0.00012401404472120982,0.00010452163127019403,0,0,0,1,0,0,1,0
0.0001293553750852647,0.0001083227379376134,0,0,0,0,1,0,0,1
9.877326001873502e-05,0.00013912273320296613,0,0,0,0,0,1,0,0
0.0001169023792241456,6.382028208564682e-05,1,0,0,0,0,0,1,0
5.7392957437262016e-05,8.818034909277331e-05,0,1,0,0,0,0,0,1
0.00010750124720178259,9.025341473198331e-05,0,0,1,0,0,1,0,0
0.00013789310234938907,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.0001301595293790063,0.00019907317915040788,0,0,0,0,1,0,0,1
0.00012066146806727193,0.00010442289851883186,0,0,0,0,0,1,0,0
8.195605458522482e-05,0.00012553604933155497,1,0,0,0,0,0,1,0
0.00012675808762015414,0.00010898765979206868,0,1,0,0,0,0,0,1
7.025037547606777e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00012944521410013641,0.00019786676224286577,0,0,0,1,0,0,1,0
7.11528875792109e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00012093697595965293,0.00012561138989849533,0,0,0,0,0,1,0,0
5.923754854893814e-05,9.02555084799984e-05,1,0,0,0,0,0,1,0
0.00011793458091899897,8.986708313540718e-05,0,1,0,0,0,0,0,1
9.868998044166448e-05,0.00015205893402119397,0,0,1,0,0,1,0,0
0.00013472537246047962,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00010060838644934382,0.00015402774360049796,0,0,0,0,1,0,0,1
6.709240306196136e-05,0.00010447225401869995,0,0,0,0,0,1,0,0
4.189534542712305e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.0001387099112005382,0.0002137573663469386,0,1,0,0,0,0,0,1
0.00014390232957989978,0.00022171453426475743,0,0,1,0,0,1,0,0
5.924276395862578e-05,9.02554271214738e-05,0,0,0,1,0,0,1,0
0.00013708917953640526,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00012392763548374052,6.382028208564682e-05,0,0,0,0,0,1,0,0
5.259505228903159e-05,8.213806819056072e-05,1,0,0,0,0,0,1,0
0.00012097675247238069,9.010882999683305e-05,0,1,0,0,0,0,0,1
0.00012233481273526416,6.382028208564682e-05,0,0,1,0,0,1,0,0
7.255028422473537e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
6.996674784752387e-05,0.00010776184912071675,0,0,0,0,1,0,0,1
0.0001141562345832025,6.382028208564682e-05,0,0,0,0,0,1,0,0
0.00012134207678508081,0.00014100337947779224,1,0,0,0,0,0,1,0
8.17431837975106e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
7.996495221753912e-05,0.00012194403618891367,0,0,1,0,0,1,0,0
0.00010754286597512098,0.0001260228172724685,0,0,0,1,0,0,1,0
0.00013304527264209248,0.00016035248791392882,0,0,0,0,1,0,0,1
8.170763251104035e-05,0.00012506382112973177,0,0,0,0,0,1,0,0
0.00012416167599818605,6.382028208564682e-05,1,0,0,0,0,0,1,0
9.11426549590097e-05,8.482396535677132e-05,0,1,0,0,0,0,0,1
0.00012074172168231184,6.382028208564682e-05,0,0,1,0,0,1,0,0
7.061923170723361e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
5.830115489250906e-05,8.921193018951341e-05,0,0,0,0,1,0,0,1
9.729397288728167e-05,0.00015060181404454707,0,0,0,0,0,1,0,0
0.00012121779138622026,6.382028208564682e-05,1,0,0,0,0,0,1,0
6.96824116147912e-05,0.00010593635235262788,0,1,0,0,0,0,0,1
0.00014061483890263476,0.00021594978902658338,0,0,1,0,0,1,0,0
5.726157072377013e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00010723569803574994,0.00016479028135855844,0,0,0,0,1,0,0,1
7.825972148506331e-05,0.00011883932054604792,0,0,0,0,0,1,0,0
0.00011122678190099799,6.382028208564682e-05,1,0,0,0,0,0,1,0
9.827420430135803e-05,0.0001512083035133972,0,1,0,0,0,0,0,1
0.0001402708215474233,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00011882918312598827,0.00010941245396599502,0,0,0,1,0,0,1,0
7.06272274057261e-05,0.00010821169907471952,0,0,0,0,1,0,0,1
0.00014419242218061636,9.025408941181491e-05,0,0,0,0,0,1,0,0
0.00010738057868190535,6.382028208564682e-05,1,0,0,0,0,0,1,0
4.189534542712305e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00012115609104931638,0.00011038930416619648,0,0,1,0,0,1,0,0
9.779724087134789e-05,0.0001507146992235045,0,0,0,1,0,0,1,0
0.00012821680787391713,9.025549115317984e-05,0,0,0,0,1,0,0,1
9.716542061399746e-05,0.0001496264346974784,0,0,0,0,0,1,0,0
0.00013995948660110708,0.00012169051572582017,1,0,0,0,0,0,1,0
7.104201356093612e-05,0.00010892740355358654,0,1,0,0,0,0,0,1
0.00011217624399343222,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00011368545416638776,0.00017359966593449302,0,0,0,1,0,0,1,0
7.833714468040242e-05,8.920855270820982e-05,0,0,0,0,1,0,0,1
0.00014058554335377057,0.00021417417428733557,0,0,0,0,0,1,0,0
9.32380689103388e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
9.316409407857917e-05,0.00014208833948816638,0,1,0,0,0,0,0,1
9.967551051134183e-05,8.891160587918554e-05,0,0,1,0,0,1,0,0
0.00012787605832470704,0.00019628560063982337,0,0,0,1,0,0,1,0
8.370676797549034e-05,0.00012747376049855738,0,0,0,0,1,0,0,1
7.245088399412097e-05,0.00011035493497358691,0,0,0,0,0,1,0,0
8.844833868958134e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
6.435618771035471e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
9.049441311924952e-05,8.41872053580244e-05,0,0,1,0,0,1,0,0
0.00014536945394712816,0.00016243132485955266,0,0,0,1,0,0,1,0
0.00010102618398968069,0.00015379318438562918,0,0,0,0,1,0,0,1
6.724175337519676e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
8.989784922539822e-05,0.00013706862561995803,1,0,0,0,0,0,1,0
0.00014141213363158878,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00010021036896202592,0.00015339791039926162,0,0,1,0,0,1,0,0
0.0001249012857139877,6.382028208564682e-05,0,0,0,1,0,0,1,0
9.129949134575279e-05,0.0001244063257479518,0,0,0,0,1,0,0,1
0.00015039163064168144,0.00023160598057560725,0,0,0,0,0,1,0,0
0.00015014464587637742,6.382028208564682e-05,1,0,0,0,0,0,1,0
9.361570822711927e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
7.903223747460741e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00013566177591988932,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00010656187465492451,0.00010739061035829169,0,0,0,0,1,0,0,1
7.118215026315254e-05,0.00010928151091174242,0,0,0,0,0,1,0,0
6.847710571765009e-05,0.00010582325450571759,1,0,0,0,0,0,1,0
9.22366433074856e-05,0.00014098098997507056,0,1,0,0,0,0,0,1
7.866736969716674e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00011259215398723972,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00010873780329408289,0.0001659966478661662,0,0,0,0,1,0,0,1
9.965579412765163e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
9.837353894049507e-05,0.0001509464239354895,1,0,0,0,0,0,1,0
9.176442749608153e-05,0.00010831499301381195,0,1,0,0,0,0,0,1
0.0001350564045304488,0.00020694412229414785,0,0,1,0,0,1,0,0
0.00013798693378902458,0.00021289815445257152,0,0,0,1,0,0,1,0
4.189534542712305e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00012803071221409521,6.382028208564682e-05,0,0,0,0,0,1,0,0
6.688772676590985e-05,0.00010194979905341818,1,0,0,0,0,0,1,0
4.189534542712305e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
9.088370253595358e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00014469864543497176,0.0002227199618691812,0,0,0,1,0,0,1,0
0.0001437482948670893,0.00022135630051250808,0,0,0,0,1,0,0,1
5.924883309054367e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
7.16196487159298e-05,0.00010889795822205191,1,0,0,0,0,0,1,0
0.00012556962924478742,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00015391728806104444,0.00023710350548915648,0,0,1,0,0,1,0,0
0.00010852267814298404,6.382028208564682e-05,0,0,0,1,0,0,1,0
8.253759943795141e-05,0.00012626156681588914,0,0,0,0,1,0,0,1
7.067254434062815e-05,0.00010681690266520963,0,0,0,0,0,1,0,0
9.073733793501669e-05,0.00013892553694638864,1,0,0,0,0,0,1,0
0.00012165866766195377,0.00018667773273513925,0,1,0,0,0,0,0,1
0.00013676383145545557,0.00020873100564932932,0,0,1,0,0,1,0,0
7.171696476242814e-05,8.988390221704151e-05,0,0,0,1,0,0,1,0
9.57443488765236e-05,0.0001482348615077065,0,0,0,0,1,0,0,1
0.00011521561031604834,0.000174797335195081,0,0,0,0,0,1,0,0
0.00011573774294244252,0.00017766184337465846,1,0,0,0,0,0,1,0
0.00010674910761458175,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00013547633235065716,0.00010724545462355954,0,0,1,0,0,1,0,0
9.066659142214478e-05,0.0001383722604146593,0,0,0,1,0,0,1,0
8.156831192641193e-05,0.0001250779193166047,0,0,0,0,1,0,0,1
0.00011959677716750948,0.00018429205031643395,0,0,0,0,0,1,0,0
5.9108289299431996e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
6.975021838790608e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00013581040178778914,0.0002079599368280836,0,0,1,0,0,1,0,0
0.00012277060918946089,0.00018722878957594898,0,0,0,1,0,0,1,0
0.0001308929699661865,0.00020032553378047935,0,0,0,0,1,0,0,1
0.00013059279379292558,0.00013576829090923922,0,0,0,0,0,1,0,0
8.186513721351924e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.0001092322758550169,0.00010946477305383043,0,1,0,0,0,0,0,1
0.00010443886885659976,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00012143149582868255,0.00018622361384343911,0,0,0,1,0,0,1,0
5.852434119950267e-05,8.926950442036334e-05,0,0,0,0,1,0,0,1
8.137388967874892e-05,0.00010639383221504965,0,0,0,0,0,1,0,0
0.00010903862504077129,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.00013941321504826296,0.0001269388576890038,0,1,0,0,0,0,0,1
5.882726549795934e-05,8.94100166163836e-05,0,0,1,0,0,1,0,0
0.0001269772021252807,0.00019569872753765976,0,0,0,1,0,0,1,0
0.00011692872716338744,0.00017870834104759123,0,0,0,0,1,0,0,1
7.149177705017418e-05,0.00010945256331359124,0,0,0,0,0,1,0,0
8.275958962428219e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.00013595106910746274,6.382028208564682e-05,0,1,0,0,0,0,0,1
9.055767456649216e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
6.525625198396709e-05,0.000102473660441743,0,0,0,1,0,0,1,0
0.0001355365604098471,0.00020738407963044166,0,0,0,0,1,0,0,1
7.826883131976481e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
0.0001362725300270067,0.0002082903456594312,1,0,0,0,0,0,1,0
0.00015686317328951385,0.00024056085735759146,0,1,0,0,0,0,0,1
7.198453579481675e-05,8.567717314726887e-05,0,0,1,0,0,1,0,0
0.00012432110279024048,0.0001923383804069842,0,0,0,1,0,0,1,0
8.191394231754096e-05,8.95300519248038e-05,0,0,0,0,1,0,0,1
9.79055248699691e-05,8.994722248627853e-05,0,0,0,0,0,1,0,0
0.00012140558520390939,0.00010704560594166445,1,0,0,0,0,0,1,0
0.00012770546668921498,0.00019626602726862007,0,1,0,0,0,0,0,1
0.0001149235926316885,0.00017570571421703787,0,0,1,0,0,1,0,0
5.123289654625874e-05,7.918078616111307e-05,0,0,0,1,0,0,1,0
0.00015608003631073172,0.0002384783006518922,0,0,0,0,1,0,0,1
0.00011707736428813273,0.00010893244599764961,0,0,0,0,0,1,0,0
4.189534542712305e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
5.864018055458375e-05,8.895882839900832e-05,0,1,0,0,0,0,0,1
9.985342427519773e-05,0.0001528666029823914,0,0,1,0,0,1,0,0
0.00012708144420349994,0.00019359175594124876,0,0,0,1,0,0,1,0
0.00010776516709338636,0.00016430755876668118,0,0,0,0,1,0,0,1
0.0001391278139806108,0.0002143201111492522,0,0,0,0,0,1,0,0
5.662407900120028e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
5.924436942224909e-05,9.02326268976164e-05,0,1,0,0,0,0,0,1
0.0001310769174676842,0.00017737788763460012,0,0,1,0,0,1,0,0
9.239667761683012e-05,0.00014121174498458132,0,0,0,1,0,0,1,0
4.189534542712305e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00012753742051217727,0.00015323340123012623,0,0,0,0,0,1,0,0
0.0001341701846664901,0.0002048505561020447,1,0,0,0,0,0,1,0
8.175649221461799e-05,0.00012525496674541543,0,1,0,0,0,0,0,1
4.189534542712305e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00014853459435101887,0.0001083166763941426,0,0,0,1,0,0,1,0
0.00014678052903786487,9.021858928562824e-05,0,0,0,0,1,0,0,1
0.00011348406771815296,0.00017456875023873626,0,0,0,0,0,1,0,0
9.83339989020845e-05,0.00011026762794615554,1,0,0,0,0,0,1,0
9.272508051426919e-05,0.00014157337442872523,0,1,0,0,0,0,0,1
0.00010516909289891471,0.00016059619735047937,0,0,1,0,0,1,0,0
0.00011882534454938294,0.00010224702562723147,0,0,0,1,0,0,1,0
0.0001344794687721359,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00014707383804059268,6.382028208564682e-05,0,0,0,0,0,1,0,0
8.160671052913599e-05,0.00012536447848436838,1,0,0,0,0,0,1,0
0.00010664140170373778,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.0001118564802542275,0.0001726211601625238,0,0,1,0,0,1,0,0
9.072801287625935e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
8.971956936167072e-05,0.00013762829660856292,0,0,0,0,1,0,0,1
0.00014613458313117442,0.00015378180366900276,0,0,0,0,0,1,0,0
0.00013542214222536439,0.00020756932130561162,1,0,0,0,0,0,1,0
0.00013526547461004522,0.0002076148381519308,0,1,0,0,0,0,0,1
0.00017043478837627967,0.00013865434237294715,0,0,1,0,0,1,0,0
8.245887019691758e-05,9.019487569994108e-05,0,0,0,1,0,0,1,0
0.0001384999594110068,6.382028208564682e-05,0,0,0,0,1,0,0,1
7.175789060400173e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
5.6294950406008904e-05,8.690417226559077e-05,1,0,0,0,0,0,1,0
0.00015755300287799727,8.90032651129792e-05,0,1,0,0,0,0,0,1
9.046362899834982e-05,0.00013881989085230754,0,0,1,0,0,1,0,0
8.897473537291003e-05,0.00013454337633866608,0,0,0,1,0,0,1,0
9.715899771546134e-05,0.0001038793390578662,0,0,0,0,1,0,0,1
8.251477342854013e-05,0.00012609246238486443,0,0,0,0,0,1,0,0
0.0001284416089520088,0.0001630613410061943,1,0,0,0,0,0,1,0
0.00013488198556588197,0.00020671600907758871,0,1,0,0,0,0,0,1
8.494350599130291e-05,0.0001326768530848435,0,0,1,0,0,1,0,0
0.00011926979210919956,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.0001334090640711908,6.382028208564682e-05,0,0,0,0,1,0,0,1
5.847504716578159e-05,8.935271746130136e-05,0,0,0,0,0,1,0,0
9.193198470675715e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.00013899090533879264,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.0001217039671791324,0.00018647940136076472,0,0,1,0,0,1,0,0
7.214139664916569e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.0001015804822115864,0.0001546866483564226,0,0,0,0,1,0,0,1
7.090005331923493e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
5.7382747115060675e-05,8.816183079943618e-05,1,0,0,0,0,0,1,0
5.881442022353822e-05,8.920855270820982e-05,0,1,0,0,0,0,0,1
0.00013177081647828252,6.382028208564682e-05,0,0,1,0,0,1,0,0
9.151441320897235e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
5.81314362859395e-05,8.920949890222784e-05,0,0,0,0,1,0,0,1
5.709894562349774e-05,8.770401522750151e-05,0,0,0,0,0,1,0,0
0.0001159535977178887,0.00010981379383341491,1,0,0,0,0,0,1,0
0.0001188303754765629,0.00018349870830661162,0,1,0,0,0,0,0,1
0.00010600372559519143,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00012944986800447316,0.00019861435437124844,0,0,0,1,0,0,1,0
0.00015919601357730997,0.000125718957627027,0,0,0,0,1,0,0,1
0.00012486050142930798,0.00019047393539927703,0,0,0,0,0,1,0,0
0.000120289764864274,6.382028208564682e-05,1,0,0,0,0,0,1,0
5.696033634834458e-05,8.77356742060788e-05,0,1,0,0,0,0,0,1
8.005852305356033e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
9.807109839316176e-05,0.000137036857968982,0,0,0,1,0,0,1,0
0.00014730648714402392,0.0002257266883639062,0,0,0,0,1,0,0,1
9.510252171364266e-05,0.00014696400163264972,0,0,0,0,0,1,0,0
0.0001008946333199856,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.0001419315884916788,0.00018395271145872497,0,1,0,0,0,0,0,1
0.00011880199196783328,6.382028208564682e-05,0,0,1,0,0,1,0,0
6.970159074731081e-05,0.0001068502662013883,0,0,0,1,0,0,1,0
9.776143731846806e-05,0.00012271063488978774,0,0,0,0,1,0,0,1
0.00012225945705187215,8.96513211153993e-05,0,0,0,0,0,1,0,0
9.882145623668422e-05,0.0001514004433924593,1,0,0,0,0,0,1,0
5.760304785026188e-05,8.803723273343044e-05,0,1,0,0,0,0,0,1
7.182344786410815e-05,0.00010957456398016352,0,0,1,0,0,1,0,0
8.786721318672236e-05,0.00013617173767163442,0,0,0,1,0,0,1,0
0.00010655387796960073,0.00016387223989779674,0,0,0,0,1,0,0,1
0.00010384550527312441,0.00016090102443899116,0,0,0,0,0,1,0,0
5.92117692736257e-05,9.025550847999842e-05,1,0,0,0,0,0,1,0
9.706028069278347e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
6.922352803880604e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00011275038350433878,0.00014966263722733053,0,0,0,1,0,0,1,0
0.00013760666107647253,0.00021212416540989238,0,0,0,0,1,0,0,1
0.00010060954117326253,8.95507078380715e-05,0,0,0,0,0,1,0,0
8.242141998328575e-05,0.00012592257371482347,1,0,0,0,0,0,1,0
0.00014601763278349148,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00014704697398972545,8.987486572737735e-05,0,0,1,0,0,1,0,0
5.7459840269367974e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00013245752394389892,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00014251079503432168,0.0,0,0,0,0,0,1,0,0
4.189534542712305e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
5.920357074856572e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.00010184625325778784,0.0001339557550461645,0,0,1,0,0,1,0,0
8.977937148361557e-05,8.599459121609289e-05,0,0,0,1,0,0,1,0
9.010940770135141e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
8.279559475527295e-05,0.00012640307558742998,0,0,0,0,0,1,0,0
0.00014504576497723702,6.382028208564682e-05,1,0,0,0,0,0,1,0
4.189534542712305e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
4.189534542712305e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00010589791200704475,9.017313129457634e-05,0,0,0,1,0,0,1,0
8.768010479413824e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00011313970876600524,0.00017585507559927452,0,0,0,0,0,1,0,0
8.067781061367232e-05,8.762832539958433e-05,1,0,0,0,0,0,1,0
9.789631524963988e-05,0.0001493214787237535,0,1,0,0,0,0,0,1
0.0001069228806680113,0.0001648295369470745,0,0,1,0,0,1,0,0
0.00012631913856910428,0.00012501921809275182,0,0,0,1,0,0,1,0
5.766029773898928e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.0001170422107826891,0.00017863925567239674,0,0,0,0,0,1,0,0
0.00010922300500026886,8.890798571649726e-05,1,0,0,0,0,0,1,0
0.00010825139137789998,9.001209599206172e-05,0,1,0,0,0,0,0,1
0.00010631496380335277,0.00016335908755943032,0,0,1,0,0,1,0,0
0.00012916647713084127,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00014882791773899908,6.382028208564682e-05,0,0,0,0,1,0,0,1
0.00011900530126364298,0.00013775713205691457,0,0,0,0,0,1,0,0
8.290559019247803e-05,0.00012613177689328666,1,0,0,0,0,0,1,0
0.00012784750325122314,0.00019607077490436183,0,1,0,0,0,0,0,1
5.620850418952926e-05,8.5623893452031e-05,0,0,1,0,0,1,0,0
4.189534542712305e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
8.363455474618866e-05,0.00012709292253867353,0,0,0,0,1,0,0,1
0.0001284674818578819,6.382028208564682e-05,0,0,0,0,0,1,0,0
0.00011241496590266564,0.00012387610941230274,1,0,0,0,0,0,1,0
9.097889428979445e-05,0.00013961170279473808,0,1,0,0,0,0,0,1
5.886574864972019e-05,8.982282298334004e-05,0,0,1,0,0,1,0,0
0.00010690688038203017,0.0001641747583216905,0,0,0,1,0,0,1,0
0.00015317338145847713,0.00010655094224543375,0,0,0,0,1,0,0,1
9.269650891275038e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
9.091103813553416e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.00012370252178188447,0.00018908761321802128,0,1,0,0,0,0,0,1
7.533863788101732e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
8.270423986216305e-05,0.00012669441481568026,0,0,0,1,0,0,1,0
0.00011271886678348037,8.762815651142861e-05,0,0,0,0,1,0,0,1
9.940157466141004e-05,0.00015161488932697887,0,0,0,0,0,1,0,0
0.0001486793522792526,6.382028208564682e-05,1,0,0,0,0,0,1,0
4.189534542712305e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.0001498070953913173,0.0002301618594137551,0,0,1,0,0,1,0,0
9.896558723660598e-05,0.0001514213607876572,0,0,0,1,0,0,1,0
0.00012972564342821711,0.00019840826589243707,0,0,0,0,1,0,0,1
8.741359243036088e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
4.189534542712305e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.00010445481279455795,0.00015987351989565793,0,1,0,0,0,0,0,1
0.000138042240610267,6.382028208564682e-05,0,0,1,0,0,1,0,0
9.911352963325964e-05,6.382028208564682e-05,0,0,0,1,0,0,1,0
0.00011154263728139494,8.558233024971433e-05,0,0,0,0,1,0,0,1
0.0001397531771302887,6.382028208564682e-05,0,0,0,0,0,1,0,0
0.00014536308678939316,0.00022359064703542707,1,0,0,0,0,0,1,0
9.641789347285142e-05,0.00014926698471604444,0,1,0,0,0,0,0,1
0.00010113497957386687,9.004557577402828e-05,0,0,1,0,0,1,0,0
0.00010541674810843125,8.913740121031185e-05,0,0,0,1,0,0,1,0
0.00010071518080420962,8.4597195080504e-05,0,0,0,0,1,0,0,1
4.189534542712305e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
9.795466235299548e-05,6.382028208564682e-05,1,0,0,0,0,0,1,0
0.00014013496819166457,6.382028208564682e-05,0,1,0,0,0,0,0,1
7.061441224119489e-05,0.00010739024061757032,0,0,1,0,0,1,0,0
0.00010624550508990477,8.994137483690347e-05,0,0,0,1,0,0,1,0
9.041149538389074e-05,0.00013905092109415043,0,0,0,0,1,0,0,1
9.210543708862055e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
6.987147898733079e-05,0.00010791845756716644,1,0,0,0,0,0,1,0
6.854755982130272e-05,0.00010585197333985719,0,1,0,0,0,0,0,1
8.237047202524707e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
7.226309839436508e-05,0.0001101039867259636,0,0,0,1,0,0,1,0
0.0001153698845727037,0.000176880005331306,0,0,0,0,1,0,0,1
9.369871500743448e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
8.258702368795031e-05,0.00012601817179286288,1,0,0,0,0,0,1,0
0.00012121310601713536,0.00018615412409451692,0,1,0,0,0,0,0,1
0.00011009732737469392,6.382028208564682e-05,0,0,1,0,0,1,0,0
9.625173476505122e-05,0.0,0,0,0,1,0,0,1,0
0.00013051433936352473,0.00012648195219852073,0,0,0,0,1,0,0,1
8.107112520194505e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
9.457724132502518e-05,0.00014816833600717177,1,0,0,0,0,0,1,0
0.00010352054187547158,0.00015979335685352338,0,1,0,0,0,0,0,1
0.0001447502736334936,0.00016568131611601706,0,0,1,0,0,1,0,0
9.917558644601996e-05,8.30798644917906e-05,0,0,0,1,0,0,1,0
0.0001701107160977184,0.0002605474441316855,0,0,0,0,1,0,0,1
0.00012046423488787674,6.382028208564682e-05,0,0,0,0,0,1,0,0
0.0001326691654077753,0.00020446945883106983,1,0,0,0,0,0,1,0
0.00011204183139197789,0.00017322172218832725,0,1,0,0,0,0,0,1
0.00011290323811474863,0.00017312530049310687,0,0,1,0,0,1,0,0
0.00015622526063313892,9.014503327055403e-05,0,0,0,1,0,0,1,0
8.36459245647314e-05,0.0001274065491283114,0,0,0,0,1,0,0,1
0.0001065715961013571,0.00016354111057992365,0,0,0,0,0,1,0,0
6.747211887869785e-05,0.00010310094450950445,1,0,0,0,0,0,1,0
6.982234119773303e-05,0.0001071980642009827,0,1,0,0,0,0,0,1
9.641117602868475e-05,0.00014861907708885956,0,0,1,0,0,1,0,0
0.00010886790544362481,0.0001667737159146713,0,0,0,1,0,0,1,0
6.894734129452171e-05,0.00010572857913991293,0,0,0,0,1,0,0,1
0.00010480759199286798,0.00012371045586423104,0,0,0,0,0,1,0,0
7.163004138519264e-05,0.00010927596590756605,1,0,0,0,0,0,1,0
8.973583559281402e-05,6.382028208564682e-05,0,1,0,0,0,0,0,1
0.0001070507970061813,0.0001645841175360769,0,0,1,0,0,1,0,0
0.00011171271716959495,0.00017162894137832396,0,0,0,1,0,0,1,0
8.037489258996014e-05,6.382028208564682e-05,0,0,0,0,1,0,0,1
9.93079146834819e-05,6.382028208564682e-05,0,0,0,0,0,1,0,0
0.00011598379039413652,0.00012513705635271846,1,0,0,0,0,0,1,0
0.00013934982224659583,0.00021383499989634683,0,1,0,0,0,0,0,1
7.204375409678838e-05,6.382028208564682e-05,0,0,1,0,0,1,0,0
0.00011618755448606938,8.672942957320634e-05,0,0,0,1,0,0,1,0
9.273949830709785e-05,0.00014166434595290232,0,0,0,0,1,0,0,1
0.00013466104877164891,0.0002069459983562631,0,0,0,0,0,1,0,0
0.0001511554881336392,0.00023198080765641696,1,0,0,0,0,0,1,0
